20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,18.81,18.93,18.49,18.48,18.29,0.0,68.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,18.81,18.93,18.49,18.48,0.0,65.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,18.81,18.93,18.49,0.0,64.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,18.81,18.93,0.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,18.81,0.0,62.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,18.69,0.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,19.54,0.0,58.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,19.87,0.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,20.13,0.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,20.13,0.0,55.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,20.22,0.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,19.79,0.0,51.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,20.02,0.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,19.78,0.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,19.65,0.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,19.55,0.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,19.79,0.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,19.7,0.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,20.17,0.0,40.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,20.01,0.0,37.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,20.34,0.0,36.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,20.45,0.0,35.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,20.58,0.0,34.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,20.57,0.0,33.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,20.92,0.0,30.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,20.97,0.0,29.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,20.58,0.0,28.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,20.61,0.0,27.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,21.14,0.0,26.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,20.95,0.0,22.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,21.07,0.0,21.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,20.8,0.0,20.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,20.73,0.0,19.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,20.27,0.0,16.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,20.26,0.0,15.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,19.63,0.0,14.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,19.57,0.0,13.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,19.35,0.0,12.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,20.14,0.0,9.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,20.22,0.0,8.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,20.42,0.0,7.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,20.78,0.0,6.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,20.65,0.0,5.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,20.57,0.0,2.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,20.59,0.0,1.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,20.56,1.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,20.37,0.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,20.05,0.0,83.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,20.13,0.0,79.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,19.79,0.0,78.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,19.19,0.0,77.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,19.14,0.0,76.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,19.86,0.0,73.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,19.94,0.0,72.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,19.69,0.0,71.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,19.66,0.0,70.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.2,22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,19.74,0.0,69.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.06,22.2,22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,19.6,0.0,66.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.6,22.06,22.2,22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,19.96,0.0,65.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.18,22.6,22.06,22.2,22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,20.02,0.0,64.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.43,22.18,22.6,22.06,22.2,22.14,22.31,22.16,22.34,22.18,22.12,22.38,22.31,22.3,20.81,20.95,20.38,20.4,20.49,20.16,20.11,19.62,19.2,19.78,19.31,19.63,20.62,20.71,20.65,20.3,0.0,63.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
